sku_id,candidato,wape_medio,bias_medio,mae_medio,mase_medio,tasa_fallback_backtest,sin_datos_suficientes
48116,ets,1.3191612957556593,0.5362585173459858,128.93892130739204,1.0131678183664896,0.0,False
48173C,random_forest,0.8341824977315975,0.08888507336522403,143.22869820399507,0.7616128404421745,0.25,False
71053,lightgbm_global,0.46061791444947675,0.052631283969185774,66.49994243386602,0.47311987191234417,0.0,False
72130,ensemble,3.32242364232598,3.32242364232598,31.620508487131065,,0.0,False
72225C,ensemble,0.8022118537464337,0.09507081616399393,56.440729067222264,,0.0,False
72802B,lightgbm_global,0.6478579782957983,-0.020543294982789118,41.01891014384902,1.4091210505284393,0.0,False
75131,lightgbm_global,1.0784239951736185,-0.8361393117518428,82.16711528567812,1.744795065088868,0.0,False
79144B,ensemble,0.42312491936263585,-0.10435750121397207,10.22222220235401,,0.0,False
79190B,ensemble,0.47247276489459383,0.19442374777479207,20.347304174801728,,0.0,False
79190D,tsb,0.6356497380963433,0.4701963516209726,11.766120624168982,0.5984214478020786,0.0,False
82001S,ensemble,0.43578908912933073,-0.10128576234534126,60.80446161538216,,0.0,False
82011A,ensemble,0.6938839030947456,0.6938839030947456,0.8124824445462012,,0.0,False
82494L,ensemble,0.2922570857213204,-0.040899419809247106,176.93607173400974,,0.0,False
82613A,ets,0.9968247552766196,-0.9968247552766196,5.147615198326385,0.13468158132870744,0.0,False
82613C,benchmark,1.1564675691401507,0.7467578481871477,14.166666666666666,0.2555802609580639,0.0,False
84006,random_forest,0.548366285007795,-0.05510470298735171,31.98782225818163,0.9099883773827953,0.25,False
84012,ensemble,0.6638717120799819,-0.6278312567496207,121.81950081741154,,0.0,False
84029G,ensemble,0.6788709437388812,-0.6281267979425431,228.59829230670812,,0.0,False
84199,ensemble,2.306228462737874,2.126851217354552,23.72293564290639,,0.0,False
84247G,lightgbm_global,0.9156023621556713,0.5101236739982258,29.661318581763272,0.35376085084492587,0.0,False
84251C,benchmark,2.9580026455026456,2.6127645502645502,8.625,0.22725551914227018,0.0,False
